"battery_power";"blue";"clock_speed";"dual_sim";"fc";"four_g";"int_memory";"m_dep";"mobile_wt";"n_cores";"pc";"ram";"sc_h";"sc_w";"touch_screen";"wifi";"price_range"
1944;0;0,6;1;9;1;59;0,2;132;7;10;769;19;13;0;1;"0:baixo"
1077;1;2,5;0;13;1;49;0,6;131;4;14;3454;17;11;0;1;"3:muito caro"
648;1;1,8;0;1;1;60;0,1;195;4;4;819;10;3;0;0;"0:baixo"
1702;1;0,5;1;8;0;2;0,6;185;6;19;435;12;9;1;1;"0:baixo"
1571;0;2,9;0;1;0;30;0,9;150;7;3;586;10;9;1;1;"0:baixo"
856;1;1,1;1;14;1;19;0,7;125;6;19;650;17;0;0;1;"0:baixo"
1786;0;2,6;0;6;0;14;1;115;4;15;3038;18;0;0;0;"3:muito caro"
914;1;0,7;0;1;1;60;0,9;198;5;4;3736;14;8;0;0;"3:muito caro"
1615;1;2,8;0;3;0;9;0,9;117;1;13;2948;8;3;1;0;"2:caro"
649;1;1,4;0;4;1;19;0,8;190;7;12;739;18;1;1;0;"0:baixo"
1646;0;2,5;0;3;1;25;0,6;200;2;5;686;8;6;1;0;"0:baixo"
1189;1;1,9;0;5;0;7;0,5;164;2;20;841;13;10;1;0;"0:baixo"
1043;0;2,7;0;3;0;29;0,2;83;8;17;1183;5;3;0;0;"0:baixo"
1920;0;0,6;1;3;1;19;0,5;131;3;8;3943;13;0;1;0;"3:muito caro"
1220;1;2,8;0;1;0;54;0,7;109;7;20;1037;6;4;0;0;"0:baixo"
1748;1;0,5;1;11;1;53;0,5;114;4;20;2633;16;0;0;0;"2:caro"
907;1;2,6;1;7;0;44;0,2;160;3;12;3911;13;6;0;0;"3:muito caro"
1193;1;2,3;0;7;0;20;1;158;7;13;1958;7;5;0;0;"2:caro"
1766;1;0,5;1;1;1;22;0,8;122;8;4;3297;7;5;0;0;"3:muito caro"
1278;1;1;0;7;1;24;0,8;170;3;16;3141;6;2;1;1;"3:muito caro"
1234;0;1,7;1;8;0;17;0,9;174;6;15;3351;12;9;0;1;"2:caro"
1961;1;1,5;0;10;0;55;0,5;100;7;20;2355;14;7;1;1;"3:muito caro"
1745;0;2,9;0;0;1;3;0,9;105;3;0;1308;5;0;1;0;"1:médio"
1442;0;0,6;1;1;0;27;0,4;127;5;8;991;14;8;0;0;"0:baixo"
1083;1;2,9;1;1;1;39;1;173;8;2;3248;8;6;0;1;"2:caro"
868;1;0,9;0;5;0;5;0,4;137;4;7;1519;13;0;0;1;"0:baixo"
864;0;1,6;1;0;1;53;0,3;88;6;1;493;18;9;1;0;"0:baixo"
1142;1;1,2;0;0;0;2;0,6;114;6;0;1747;7;0;1;0;"1:médio"
608;1;0,5;1;0;0;64;0,9;94;4;0;2517;16;8;1;1;"1:médio"
983;0;1,8;0;0;1;53;0,9;187;1;4;1389;17;8;1;1;"1:médio"
1720;0;1,6;0;18;1;2;0,8;188;5;20;2522;10;5;0;1;"2:caro"
1802;1;1,2;1;8;0;27;0,5;116;5;16;1885;10;9;1;0;"2:caro"
591;0;2,1;1;18;1;16;0,5;196;7;20;704;14;5;1;1;"0:baixo"
1205;1;2,7;0;5;0;10;0,1;163;6;10;953;18;11;1;1;"0:baixo"
1369;1;1,7;1;3;0;28;0,6;108;1;18;3206;16;15;0;0;"3:muito caro"
713;0;0,9;1;0;0;42;0,1;94;1;14;928;12;10;0;1;"0:baixo"
1082;0;2,3;1;11;0;2;1;101;4;20;2177;12;2;1;0;"1:médio"
1719;1;2,1;1;0;0;52;0,1;187;3;1;2610;10;1;1;1;"2:caro"
1544;0;2,4;0;18;1;12;0,1;186;7;20;489;9;4;0;1;"0:baixo"
1090;1;2,3;0;1;1;8;0,6;128;8;8;3839;17;3;0;1;"3:muito caro"
1991;0;2,8;0;3;1;15;0,1;181;1;13;1861;8;5;1;1;"1:médio"
1367;0;2,9;0;4;0;56;0,8;176;2;6;299;6;2;1;0;"0:baixo"
1179;1;0,5;0;7;1;32;0,3;182;2;12;340;16;5;0;0;"0:baixo"
721;1;2,7;1;1;1;15;0,2;102;5;18;3606;10;0;1;1;"3:muito caro"
1549;1;1,8;1;0;0;62;0,7;91;4;4;799;7;3;0;1;"0:baixo"
1349;1;2,1;1;3;0;46;0,9;134;6;12;2367;11;7;0;1;"1:médio"
1799;0;1;0;1;1;30;0,6;123;3;9;445;10;8;1;0;"0:baixo"
1075;0;0,5;1;2;0;11;0,2;122;1;16;3927;8;3;0;0;"3:muito caro"
684;1;0,9;1;3;1;63;1;157;5;9;3756;17;5;1;1;"3:muito caro"
1837;0;0,5;0;9;0;36;0,9;162;4;20;770;14;1;0;1;"0:baixo"
1619;1;1,9;0;2;1;21;0,4;138;1;9;1641;7;2;0;0;"1:médio"
965;1;1,4;0;1;0;13;0,9;197;8;2;2343;17;12;0;0;"2:caro"
730;0;1,5;0;9;0;9;0,7;122;4;15;2787;10;8;0;1;"2:caro"
1361;1;1,4;0;1;0;47;1;169;5;2;2495;8;7;0;1;"2:caro"
1494;0;1,6;0;3;1;45;0,8;158;5;4;3208;11;9;0;0;"3:muito caro"
1027;1;0,8;0;7;0;18;1;146;7;11;1234;7;4;0;1;"0:baixo"
1807;0;0,8;1;0;1;38;0,2;97;8;0;1069;7;6;0;0;"1:médio"
709;0;2,4;1;1;0;11;0,1;130;5;11;3568;16;14;0;1;"3:muito caro"
689;0;1,4;0;2;0;45;0,5;103;5;11;3585;10;1;0;0;"3:muito caro"
955;1;0,5;0;2;0;2;0,6;155;4;10;1974;14;1;1;0;"1:médio"
1872;1;1,9;0;5;0;35;0,6;111;3;14;2419;15;5;0;0;"3:muito caro"
1259;0;1,2;1;0;0;13;0,5;97;2;0;340;17;13;0;1;"0:baixo"
695;0;1,2;0;1;1;41;0,4;169;8;8;2282;5;2;1;0;"1:médio"
1969;0;1,2;1;9;0;63;0,2;132;4;11;298;10;1;1;0;"0:baixo"
759;0;2,5;0;3;1;39;0,3;162;2;8;968;6;2;0;0;"0:baixo"
936;0;1;0;1;0;18;0,2;153;3;18;2391;12;6;1;1;"2:caro"
1176;1;2,1;0;2;1;62;0,5;168;2;10;1534;6;2;0;0;"1:médio"
1802;0;2,7;1;0;1;10;0,6;101;7;9;696;14;7;1;0;"0:baixo"
772;0;1;1;0;1;23;0,6;97;7;11;2782;7;0;0;0;"2:caro"
1318;1;2,4;0;1;1;45;0,1;136;2;7;755;18;3;0;1;"0:baixo"
591;1;0,5;1;1;1;16;0,9;90;6;17;3746;5;0;1;0;"3:muito caro"
569;1;2,5;1;0;0;41;0,3;124;1;1;2651;17;7;0;0;"1:médio"
764;0;1;1;9;1;45;0,5;124;8;11;1341;19;1;0;0;"0:baixo"
1056;1;2,1;1;8;1;37;0,7;101;3;11;2651;15;5;1;1;"2:caro"
1982;1;1,6;0;2;1;12;0,2;80;5;20;1824;13;3;1;1;"1:médio"
1830;1;0,5;0;5;0;14;0,8;160;6;6;1905;16;3;1;1;"2:caro"
1122;0;0,5;0;0;1;40;0,3;156;7;14;1456;9;3;1;0;"1:médio"
1023;1;0,7;0;2;1;63;0,7;153;7;8;3155;11;10;1;1;"3:muito caro"
1283;1;2,4;1;8;1;33;1;93;3;15;773;17;7;1;0;"0:baixo"
1602;0;1,6;1;0;1;35;0,1;99;7;7;1829;18;17;0;0;"2:caro"
732;1;1,3;0;5;1;32;0,4;163;8;7;3883;12;2;0;1;"3:muito caro"
1854;0;0,9;1;0;1;33;0,4;195;1;0;1675;14;12;0;1;"1:médio"
718;1;1,6;1;1;1;30;0,4;93;3;12;1601;10;9;1;1;"1:médio"
897;1;2;0;3;1;2;0,6;154;8;10;1958;7;5;1;0;"1:médio"
1405;0;1,7;0;0;0;8;0,3;107;4;7;2376;19;6;1;0;"2:caro"
798;0;0,6;1;6;1;21;0,5;110;2;12;1647;12;2;0;0;"1:médio"
1035;1;2,7;0;1;0;40;0,2;157;5;15;3548;14;4;1;1;"3:muito caro"
1396;1;0,6;0;0;0;37;0,7;134;4;15;2694;18;3;0;1;"2:caro"
1749;1;0,5;1;7;1;49;0,8;178;1;8;2195;5;4;0;1;"2:caro"
1588;1;2,5;0;12;1;4;0,3;148;5;20;2506;5;3;0;0;"2:caro"
1600;0;0,5;0;1;1;16;0,3;94;4;16;2073;9;5;1;0;"2:caro"
1522;0;2,2;0;4;0;21;0,7;162;6;11;3767;15;9;0;1;"3:muito caro"
1279;1;2,5;0;5;1;7;0,5;105;6;6;1150;7;2;0;0;"1:médio"
719;0;2,9;0;7;0;6;0,7;102;6;8;841;9;1;0;0;"0:baixo"
544;1;0,5;1;2;1;7;0,2;129;5;15;1675;13;4;1;0;"0:baixo"
1007;1;2,9;1;5;1;21;0,8;185;8;12;1301;8;6;1;0;"0:baixo"
590;1;1,2;1;0;0;32;0,4;141;6;1;1817;10;0;1;0;"0:baixo"
1788;0;0,5;0;0;1;6;0,2;141;6;16;2321;7;5;1;0;"2:caro"
748;0;1,4;0;0;0;25;1;110;7;14;1974;17;5;1;1;"1:médio"
757;1;0,9;1;4;0;64;0,5;157;7;5;3433;6;5;1;0;"2:caro"
1561;1;1,6;1;1;1;27;0,8;174;3;10;1205;12;7;1;0;"1:médio"
1327;0;2,8;0;10;0;23;0,5;89;7;16;872;7;5;1;1;"0:baixo"
797;1;1,5;1;4;0;18;0,6;81;8;20;2052;9;3;1;1;"1:médio"
727;1;2,5;1;0;1;64;0,2;193;1;9;3654;9;1;1;0;"3:muito caro"
686;1;2,7;1;0;0;36;0,1;194;4;1;1503;10;0;0;0;"0:baixo"
1515;1;2,1;1;4;1;24;0,9;176;5;6;3104;6;5;0;0;"3:muito caro"
555;1;0,5;1;2;0;17;0,2;163;5;12;343;19;14;1;1;"0:baixo"
1589;0;0,6;0;0;0;5;0,8;112;5;2;3430;7;5;1;1;"3:muito caro"
1976;1;2,6;1;6;0;45;1;136;4;19;2470;11;1;0;0;"3:muito caro"
1884;0;1;1;3;0;24;0,5;149;6;4;1396;15;8;1;1;"1:médio"
1063;0;2;0;0;0;27;0,2;86;6;7;2668;12;5;0;0;"2:caro"
672;1;0,6;1;13;0;61;0,1;194;5;20;1457;14;10;0;1;"0:baixo"
635;1;0,5;0;9;0;16;1;110;7;17;2452;19;17;0;0;"2:caro"
1906;1;1,9;1;3;0;55;0,2;113;3;4;1871;13;5;0;1;"1:médio"
1753;0;0,7;0;4;0;40;0,6;191;4;11;1112;8;2;1;1;"1:médio"
659;0;1,4;1;2;1;3;0,1;85;8;6;967;10;1;0;1;"0:baixo"
1583;0;1,2;1;0;0;14;0,2;148;2;4;2498;13;6;0;1;"2:caro"
1783;0;2,9;1;2;0;42;0,7;104;6;8;387;14;5;1;0;"1:médio"
1667;0;1;1;0;1;21;0,9;138;2;0;635;17;7;0;0;"0:baixo"
640;0;1,3;1;5;1;6;0,6;143;8;20;2711;15;7;1;0;"2:caro"
1913;1;1,8;0;0;0;29;0,6;111;5;4;2023;17;13;1;0;"2:caro"
538;0;1,1;1;0;1;25;0,3;163;7;7;2215;9;3;1;1;"1:médio"
1191;0;0,8;0;6;1;46;0,8;89;6;9;824;19;18;0;0;"0:baixo"
816;0;3;1;2;0;9;0,1;117;1;3;3851;10;3;0;1;"3:muito caro"
915;1;0,5;1;9;1;33;0,3;199;2;16;2156;7;3;1;0;"1:médio"
1157;1;0,8;0;7;0;27;0,1;88;8;8;2885;8;4;0;1;"3:muito caro"
1201;1;0,5;0;2;0;10;1;99;7;7;495;15;6;1;1;"0:baixo"
1379;0;1,1;1;1;1;18;0,2;129;2;16;2358;10;5;1;0;"2:caro"
1483;1;2,2;0;3;1;53;0,7;169;5;11;1744;6;3;0;0;"1:médio"
1614;0;1,2;0;1;1;9;0,1;161;3;2;1832;15;8;0;0;"1:médio"
930;1;1;1;4;1;4;0,9;144;8;10;2016;13;10;1;1;"1:médio"
1454;0;2,6;0;8;0;6;0,4;199;3;20;1300;10;0;0;1;"1:médio"
1784;0;1,6;0;4;0;41;0,4;164;6;20;2313;14;1;1;0;"2:caro"
1262;0;1,8;1;12;0;34;0,1;149;5;16;3248;13;3;1;1;"2:caro"
797;0;2,2;1;0;0;37;0,9;144;7;2;2216;9;5;0;0;"1:médio"
1829;1;2,1;0;8;0;59;0,1;91;5;15;3142;16;6;1;1;"3:muito caro"
1139;1;0,9;1;6;1;58;0,5;161;2;11;1850;9;4;0;0;"1:médio"
618;1;1;0;9;1;13;0,1;80;4;15;1424;15;12;1;0;"0:baixo"
1547;1;2,9;0;2;0;57;0,4;114;1;3;1620;9;2;1;1;"1:médio"
586;0;2,8;0;2;0;15;0,2;83;3;11;2592;12;8;0;0;"1:médio"
1617;1;2,4;0;8;1;36;0,8;85;1;9;296;5;3;0;0;"0:baixo"
1882;0;2;0;11;1;44;0,8;113;8;19;3579;19;8;1;0;"3:muito caro"
674;1;2,9;1;1;0;21;0,2;198;3;4;1180;6;3;1;1;"0:baixo"
1467;1;0,5;0;0;0;18;0,6;122;5;0;3962;15;11;1;1;"3:muito caro"
858;0;2,2;0;1;0;50;0,1;84;1;2;3978;17;16;1;0;"3:muito caro"
794;1;0,5;1;0;1;2;0,8;106;6;14;668;13;4;1;0;"0:baixo"
1965;1;2,6;1;0;0;39;0,2;187;4;3;2032;11;10;1;1;"2:caro"
1911;0;0,9;1;1;1;36;0,7;108;8;3;3057;9;1;1;0;"3:muito caro"
1512;0;0,9;0;4;1;46;0,1;145;5;5;869;18;10;1;1;"0:baixo"
510;1;2;1;5;1;45;0,9;168;6;16;3919;19;4;1;1;"3:muito caro"
